 103.850,  0.302E+01
 103.860,  0.310E+01
 103.870,  0.320E+01
 103.880,  0.329E+01
 103.890,  0.340E+01
 103.900,  0.351E+01
 103.910,  0.362E+01
 103.920,  0.375E+01
 103.930,  0.388E+01
 103.940,  0.402E+01
 103.950,  0.416E+01
 103.960,  0.431E+01
 103.970,  0.447E+01
 103.980,  0.463E+01
 103.990,  0.480E+01
 104.000,  0.497E+01
 104.010,  0.515E+01
 104.020,  0.534E+01
 104.030,  0.554E+01
 104.040,  0.574E+01
 104.050,  0.596E+01
 104.060,  0.618E+01
 104.070,  0.642E+01
 104.080,  0.668E+01
 104.090,  0.698E+01
 104.100,  0.731E+01
 104.110,  0.769E+01
 104.120,  0.811E+01
 104.130,  0.859E+01
 104.140,  0.913E+01
 104.150,  0.975E+01
 104.160,  0.104E+02
 104.170,  0.113E+02
 104.180,  0.122E+02
 104.190,  0.133E+02
 104.200,  0.145E+02
 104.210,  0.160E+02
 104.220,  0.177E+02
 104.230,  0.196E+02
 104.240,  0.218E+02
 104.250,  0.243E+02
 104.260,  0.268E+02
 104.270,  0.292E+02
 104.280,  0.312E+02
 104.290,  0.326E+02
 104.300,  0.330E+02
 104.310,  0.327E+02
 104.320,  0.319E+02
 104.330,  0.309E+02
 104.340,  0.300E+02
 104.350,  0.294E+02
 104.360,  0.292E+02
 104.370,  0.294E+02
 104.380,  0.299E+02
 104.390,  0.309E+02
 104.400,  0.323E+02
 104.410,  0.341E+02
 104.420,  0.363E+02
 104.430,  0.390E+02
 104.440,  0.422E+02
 104.450,  0.459E+02
 104.460,  0.502E+02
 104.470,  0.552E+02
 104.480,  0.608E+02
 104.490,  0.671E+02
 104.500,  0.740E+02
 104.510,  0.815E+02
 104.520,  0.892E+02
 104.530,  0.969E+02
 104.540,  0.104E+03
 104.550,  0.110E+03
 104.560,  0.114E+03
 104.570,  0.116E+03
 104.580,  0.115E+03
 104.590,  0.112E+03
 104.600,  0.107E+03
 104.610,  0.100E+03
 104.620,  0.928E+02
 104.630,  0.849E+02
 104.640,  0.771E+02
 104.650,  0.697E+02
 104.660,  0.628E+02
 104.670,  0.566E+02
 104.680,  0.511E+02
 104.690,  0.461E+02
 104.700,  0.418E+02
 104.710,  0.379E+02
 104.720,  0.345E+02
 104.730,  0.315E+02
 104.740,  0.289E+02
 104.750,  0.266E+02
 104.760,  0.245E+02
 104.770,  0.227E+02
 104.780,  0.210E+02
 104.790,  0.196E+02
 104.800,  0.183E+02
 104.810,  0.171E+02
 104.820,  0.161E+02
 104.830,  0.151E+02
 104.840,  0.143E+02
 104.850,  0.135E+02
 104.860,  0.128E+02
 104.870,  0.122E+02
 104.880,  0.116E+02
 104.890,  0.111E+02
 104.900,  0.106E+02
 104.910,  0.102E+02
 104.920,  0.977E+01
